aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,supplementary,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_16_0,2.0,0.5,0.5,40.0,193.66666666666669,9.285592184789405,0.0175984248890153,7.664631442654284e-05,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,79.95642701525054,1.134676833115451,54.79281603247421,0.0968173816804411,79.95642701525054,1.134676833115451,0.1999999999999999,3.407524001999946,0.1490391112801922,97.55469755469755,0.0910047337434422,97.51782091431468,0.0920775425754684,97.55469755469755,0.0910047337434422,0.6,81.91881918819189,1.7373243409379493,54.49349374157312,2.2430147783491847,81.91881918819189,1.73732434093795,0.2,2.0,0.0,2022-05-25 18:26:50.939
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_2,2.0,0.5,0.5,100.0,102.0,1.4142135623730965,0.0180304107736101,8.277463726998604e-06,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,83.22683706070288,3.0393446630096554,58.846775281739696,1.9657039736039423,83.22683706070286,3.0393446630096568,0.1999999999999999,1.8391130700000151,0.0263136506391139,95.41125541125542,1.2772396962711627,95.428721458989,1.2957013146284393,95.41125541125542,1.2772396962711627,0.6,83.70233702337023,1.7132088901825493,58.79802500627134,1.289504865469792,83.70233702337023,1.7132088901825442,0.2,2.0,5e-06,2022-05-25 18:26:34.314
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_1,2.0,0.5,0.5,100.0,101.0,0.0,0.0184913862277229,0.0001645118836261,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.66666666666667,1.056992400831129,57.42713048226943,1.1009103495063757,81.66666666666667,1.056992400831129,0.1999999999999999,1.8676300090000195,0.0166157002462456,94.66578131916778,0.8156496579321987,94.64076900488163,0.8379102384216344,94.66578131916778,0.815649657932199,0.6,81.42681426814269,1.423842177464972,57.04158507277636,1.2529243987137724,81.42681426814269,1.423842177464972,0.2,2.0,5e-06,2022-05-25 18:26:18.450
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_4_0,2.0,0.5,0.5,100.0,101.0,0.0,0.0185316471749176,7.363947354666979e-05,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,79.66781214203894,1.1681602551186228,59.69893813460635,0.6407049282666342,79.66781214203894,1.1681602551186228,0.1999999999999999,1.87169636466668,0.0074375868282135,95.43350168350167,0.5365129959588332,95.44753780867772,0.5254884626238507,95.43350168350167,0.5365129959588332,0.6,81.48831488314883,1.226933415944652,62.79963418427644,1.0033103783917297,81.48831488314883,1.2269334159446486,0.2,2.0,5e-06,2022-05-25 18:26:00.704
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_1_2,2.0,0.5,0.5,100.0,221.3333333333333,4.109609335312638,0.0185218890933034,6.478545141562444e-05,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,82.78867102396515,0.6015991839426638,58.41690953917483,0.6066489750799378,82.78867102396515,0.6015991839426684,0.1999999999999999,4.099341109999992,0.0680086444516267,97.53324753324752,0.7656185455844996,97.52989824272214,0.7490562850817715,97.53324753324752,0.7656185455844996,0.6,84.00984009840099,1.003044675910215,58.34181619727198,0.9193508020376892,84.00984009840099,1.003044675910215,0.2,2.0,0.0,2022-05-25 18:25:36.898
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_1_1,2.0,0.5,0.5,100.0,216.3333333333333,13.02134998974974,0.018022371401826,8.715017020062901e-05,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,83.4983498349835,1.1975545135906054,59.12079902731705,1.0272224780298096,83.4983498349835,1.1975545135906054,0.1999999999999999,3.898091185666696,0.2218912727307061,95.4273504273504,1.1057563276013356,95.35818138621836,1.1058743657684469,95.4273504273504,1.1057563276013356,0.6,82.22632226322264,1.003044675910215,58.9898702822143,0.9886336441511816,82.22632226322263,1.0030446759102098,0.2,2.0,0.0,2022-05-25 18:25:12.032
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_1_0,2.0,0.5,0.5,100.0,228.3333333333333,8.993825042154704,0.0179130456608807,0.0001843651432991,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,81.65289256198346,2.1423936193083826,57.47740405618315,1.4855848202160409,81.65289256198346,2.1423936193083826,0.1999999999999999,4.088923121999946,0.1338932330799063,98.07815502882768,0.2912274545587386,98.08200431089668,0.2886468637640815,98.07815502882768,0.2912274545587386,0.6,81.79581795817957,1.4475525579261803,57.82762046232287,0.943697709091011,81.7958179581796,1.447552557926186,0.2,2.0,0.0,2022-05-25 18:24:48.307
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0_2,2.0,0.5,0.5,100.0,101.33333333333334,0.4714045207910321,0.0179259276805792,0.0003025091868477,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,89.18597742127155,0.4201466317210621,68.67621384463082,2.1693956642863688,89.18597742127155,0.4201466317210569,0.1999999999999999,1.8164464826666065,0.0288630875211535,95.57632398753894,1.37166020568709,95.59153905227836,1.3653592005358397,95.57632398753894,1.37166020568709,0.6,89.11439114391145,1.3389631646418974,66.64337285034915,0.9593833026901144,89.11439114391145,1.3389631646419025,0.2,2.0,5e-06,2022-05-25 18:24:31.684
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0_1,2.0,0.5,0.5,100.0,101.0,0.0,0.0181735105709577,0.0003526529789739,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,90.01068376068376,0.0755455962806137,62.5410476731435,1.0035133147193314,90.01068376068376,0.0755455962806085,0.1999999999999999,1.8355245676667284,0.0356179508763721,93.81755296152184,1.1725077062101712,93.78128414522526,1.1652524732494562,93.81755296152184,1.1725077062101712,0.6,89.23739237392373,2.5624436231241887,62.76542572357236,2.0566165384767663,89.23739237392373,2.5624436231241887,0.2,2.0,5e-06,2022-05-25 18:24:12.994
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_0_0,2.0,0.5,0.5,100.0,101.33333333333334,0.4714045207910321,0.017851059293309,0.0002661236428457,2000.0,attribute,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.05,GCN,2.0,,10.0,,1.0,False,GPR_prop,2000.0,3,50.0,,88.88888888888889,0.2142988194028645,65.54808509473156,0.8976223523645821,88.88888888888889,0.2142988194028645,0.1999999999999999,1.808803446333361,0.0205601247889326,95.60185185185183,1.2179963071117663,95.59610480843376,1.1888103466659865,95.60185185185183,1.2179963071117663,0.6,89.9138991389914,0.6271856720286345,67.18927851755542,0.4641015490718344,89.9138991389914,0.6271856720286345,0.2,2.0,5e-06,2022-05-25 18:23:55.012
