cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay,supplementary
True,GenCAT_cora_0.6_2,classsize,True,GraphSAINT-GAT,3,0.6,0.2,2022-08-08 22:52:02.184,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,70.0,4.0824829046386295,0.0994351682499487,0.0903316784371609,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,95.141065830721,0.2932333375214688,59.12538974200866,6.846607302249246,95.141065830721,0.2932333375214688,0.1999999999999999,6.954729237283269,6.326680956057085,89.25093632958801,0.9050970766737544,56.13743542499616,3.318653994326056,89.25093632958801,0.9050970766737544,95.51045510455104,0.8566044450912764,58.82631720404471,8.323768808652448,95.51045510455104,0.8566044450912764,2.0,0.0,
True,GenCAT_cora_0.4_0,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:52:40.771,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,41.0,0.0,0.0307213608781254,0.0019179694387417,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,95.31308586426697,0.3477172289274728,54.58671319649985,1.4818247360092098,95.31308586426697,0.3477172289274728,0.1999999999999999,1.259575796003143,0.0786367469884103,81.49308274601933,3.629515915599129,72.70296165067758,6.668749653090638,81.49308274601933,3.629515915599129,95.01845018450184,0.6566468789687168,53.35843500572216,11.434683323126322,95.01845018450184,0.6566468789687168,2.0,0.0,
True,GenCAT_cora_0.4_1,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:53:04.169,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,41.0,0.0,0.0433643948195911,0.0114387902265989,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,95.72368421052632,0.7649287111277895,51.21300141604558,4.35652251256239,95.72368421052632,0.7649287111277895,0.1999999999999999,1.7779401876032357,0.4689903992905564,81.20680489101542,1.7032981758214538,65.9870071674768,3.455090762474696,81.20680489101542,1.7032981758214538,94.7109471094711,0.3135928360143172,51.08186023036217,4.786771451026428,94.7109471094711,0.3135928360143172,2.0,0.0,
True,GenCAT_cora_0.4_2,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:53:29.755,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.1,40.0,41.333333333333336,0.4714045207910321,0.0300750598791688,0.005558610601768,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,1500.0,50.0,94.95064540622629,0.1935846436443735,47.823060679287565,0.1726337936290407,94.95064540622629,0.1935846436443735,0.1999999999999999,1.2422037702053783,0.223805080621606,82.7639751552795,1.5214222004864488,70.77169237664407,1.994137589498629,82.76397515527951,1.5214222004864533,94.52644526445263,0.3479000153439353,47.56542722350585,0.0999418171986423,94.52644526445263,0.3479000153439353,2.0,0.0,
True,GenCAT_cora_0.6_0,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:53:53.274,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,44.333333333333336,2.3570226039551603,0.0640410516627025,0.0060373144924085,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,97.91987673343606,0.700471581766092,67.22333795156689,17.231875774717697,97.91987673343606,0.700471581766092,0.1999999999999999,2.8532095924019814,0.4076951655207225,91.12903225806453,6.859113280809227,58.68248374138392,11.571638551135342,91.12903225806453,6.859113280809227,97.97047970479706,0.5431587248664089,59.585516935187584,6.042519795108943,97.97047970479706,0.5431587248664089,2.0,0.0,
True,GenCAT_cora_0.6_1,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:54:31.308,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,46.33333333333333,1.6996731711975936,0.051696099850536,0.0104216990317004,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,97.83515910276472,0.5797107660639761,69.62582879466672,16.91610533846798,97.83515910276472,0.5797107660639761,0.1999999999999999,2.3775877226144075,0.3875615252106713,89.03903903903904,5.178819945884171,55.52437622524376,8.21961990092419,89.03903903903904,5.178819945884171,98.0319803198032,1.089793674456908,75.25832523603718,17.002889720218693,98.0319803198032,1.089793674456908,2.0,0.0,
True,GenCAT_cora_0.6_2,classsize,True,GraphSAINT-GraphSAGE,3,0.6,0.2,2022-08-08 22:55:02.730,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.0,40.0,46.33333333333333,4.109609335312652,0.0403718254360052,0.005619817935175,300.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,98.5632183908046,0.7077438445216303,78.71083964875635,15.821994486336903,98.5632183908046,0.7077438445216303,0.1999999999999999,1.893462225794792,0.4170840346963282,83.74531835205993,7.843916356292567,48.0904429759461,13.241211051817784,83.74531835205993,7.843916356292567,98.95448954489544,0.5703332408053913,83.71300875947964,17.254919350893807,98.95448954489544,0.5703332408053913,2.0,0.0,
True,GenCAT_cora_0.4_0,classsize,True,Shadow-GAT,3,0.6,0.2,2022-08-08 22:55:31.140,mean,0.1,0.01,128.0,7.0,False,2.0,0.5,0.2,40.0,41.0,0.0,5.956368549143881,1.1888488732046916,200.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,20.0,2.0,1.0,False,GPR_prop,2000.0,50.0,91.93850768653918,1.5756956422535189,53.98907022491133,6.083357992077335,91.93850768653918,1.5756956422535229,0.1999999999999999,244.2111105148991,48.74280380139236,79.84860349778126,5.267215255303867,70.75304576065312,11.473854331880933,79.84860349778126,5.267215255303868,92.68142681426814,0.5703332408053945,50.158637423596,5.94976501780101,92.68142681426814,0.5703332408053945,2.0,0.0,
True,GenCAT_cora_0.4_1,classsize,True,Shadow-GAT,3,0.6,0.2,2022-08-08 23:08:01.408,mean,0.1,0.01,128.0,7.0,False,2.0,0.5,0.2,40.0,41.333333333333336,0.4714045207910321,5.753030763213218,1.3439001582207355,200.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,20.0,2.0,1.0,False,GPR_prop,2000.0,50.0,94.00584795321636,0.5825064857642246,45.13453763252813,3.285316094632209,94.00584795321636,0.5825064857642201,0.1999999999999999,238.39967645828924,58.53472318618199,83.04093567251462,7.693159347936039,73.72439601205258,13.414984497551172,83.04093567251462,7.693159347936039,94.15744157441574,0.7730507435409907,47.47337775273866,0.7025350889250939,94.15744157441574,0.7730507435409907,2.0,0.0,
True,GenCAT_cora_0.4_2,classsize,True,Shadow-GAT,3,0.6,0.2,2022-08-08 23:20:13.631,mean,0.1,0.01,128.0,7.0,False,2.0,0.5,0.2,40.0,41.0,0.0,0.7977130832074861,0.1741365132958137,200.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,20.0,2.0,1.0,False,GPR_prop,2000.0,50.0,94.72285497342445,0.4394774830216492,46.27892511074618,7.888024236515881,94.72285497342445,0.4394774830216543,0.1999999999999999,32.706236411506936,7.139597045128364,79.52898550724639,7.283897978964984,70.09655985855406,13.436803688956614,79.52898550724638,7.28389797896498,92.68142681426816,1.1306750498677909,45.63370794354768,7.865908472874252,92.68142681426816,1.1306750498677909,2.0,0.0,
True,GenCAT_cora_0.6_0,classsize,True,Shadow-GAT,3,0.6,0.2,2022-08-08 23:22:07.902,mean,0.1,0.01,128.0,7.0,False,2.0,0.5,0.1,40.0,41.0,0.0,0.68412977928008,0.1844563830109219,200.0,,8.0,256.0,PPR,last,10.0,16.0,2.0,0.01,2.0,2.0,5.0,2.0,1.0,False,GPR_prop,2000.0,50.0,96.7899332306112,0.4636741162112947,57.23215648418783,5.390680748486192,96.7899332306112,0.4636741162112912,0.1999999999999999,28.04932095048328,7.562711703447795,90.70660522273424,2.420878266125116,56.69825138026682,6.05847218089469,90.70660522273424,2.420878266125116,96.74046740467404,0.6271856720286331,62.537701015142574,5.490451915778944,96.74046740467404,0.6271856720286331,2.0,0.0,
