cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay
True,GenCAT_cora_6000_10000_2,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-06-02 14:50:45.530,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,131.00000000000003,15.121728296285005,0.0170326556125188,0.0005631703995352,500.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.1,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.52377396066716,1.1510707514759146,61.75757514988741,1.9281350567539848,88.52377396066716,1.1510707514759146,0.1999999999999999,2.2297949325293303,0.2503388751514941,93.26784166425888,1.7647842698328222,93.23595117319344,1.7875586286149794,93.26784166425888,1.7647842698328222,87.75,0.2721655269759104,61.96442610055952,1.5982659457459376,87.75,0.2721655269759059,2.0,0.0005
True,GenCAT_cora_3000_5000_1,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-06-02 14:50:25.479,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,117.33333333333331,7.039570693980955,0.0121584709554501,0.0003107751445189,500.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.1,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,86.83943089430896,0.9424409040137884,65.95212319471155,1.7838624711796431,86.83943089430893,0.9424409040137938,0.1999999999999999,1.427907826999823,0.1123612828313146,94.99235474006116,1.2512910782364577,95.01220971374642,1.2737525204566404,94.99235474006116,1.2512910782364577,87.05555555555556,0.7973722274670766,64.01756252074549,1.714924427715259,87.05555555555556,0.7973722274670766,2.0,0.0005
True,GenCAT_cora_3000_5000_0,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-06-02 14:50:05.764,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,115.66666666666669,5.185449728701343,0.012010326404083,8.699126073543999e-05,500.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.1,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,85.69958847736626,1.1707620037799429,63.77489990954383,2.137573715154391,85.69958847736626,1.1707620037799429,0.1999999999999999,1.3896379365275304,0.0725074201181142,94.71080669710808,0.9160124137907696,94.66543288484743,0.9616927999893594,94.71080669710808,0.9160124137907696,86.49999999999999,2.4075498533356017,67.16733734106901,1.4609919101674032,86.49999999999999,2.4075498533356026,2.0,0.0005
True,GenCAT_cora_3000_5000_2,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-06-02 14:49:46.019,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,127.33333333333331,9.843215373488931,0.0126755355189873,0.0006691879984604,500.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.1,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,85.17441860465115,0.9268956622920989,60.05778859236533,0.5634302389264358,85.17441860465115,0.9268956622920989,0.1999999999999999,1.607437701274951,0.0389908653228017,95.21028037383176,0.9198607329453016,95.18212577055344,0.8979431842146249,95.21028037383176,0.9198607329452964,84.33333333333333,0.9428090415820642,59.610141464651,0.7097889937419396,84.33333333333333,0.9428090415820642,2.0,0.0005
True,GenCAT_cora_96000_160000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:31:40.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,GenCAT_cora_96000_160000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:26:00.725,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,712.0,18.2391520270726,0.1514320384547529,0.0006015296366571,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,90.27227190313756,0.1263130445564957,63.48390413529631,0.0763805463631344,90.27227190313756,0.1263130445564913,0.1999999999999999,107.83053254522385,3.194819535766147,89.77788262621131,0.0582962958814244,89.82241057897394,0.0574256312277633,89.77788262621131,0.0582962958814244,90.3159722222222,0.3326907144735417,63.61508901157899,0.2782561583196002,90.3159722222222,0.3326907144735417,2.0,0.0005
True,GenCAT_cora_48000_80000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:22:37.784,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,788.3333333333333,5.249338582674552,0.0790543983814286,0.0017251984361573,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.80564723138981,0.1753861979254586,63.183238851998446,0.0996388977512777,89.80564723138981,0.1753861979254586,0.1999999999999999,62.32139022089541,1.435833845011687,89.94616615742763,0.1162078939764769,89.9735320637573,0.1093983781698171,89.94616615742763,0.1162078939764769,89.82986111111111,0.5538384923579113,63.231055173861,0.4619821175539607,89.82986111111111,0.5538384923579113,2.0,0.0005
True,GenCAT_cora_48000_80000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:18:53.140,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,861.9999999999999,63.64484791926731,0.0801063962789602,0.0004359979112074,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.83014667764463,0.1369870243357826,63.20455219855607,0.1576429501108625,89.83014667764463,0.1369870243357826,0.1999999999999999,69.06724722559254,5.3285525021479705,89.87707354957709,0.0684519750806101,89.91839322625385,0.0631697751845196,89.87707354957709,0.0684519750806101,90.1215277777778,0.3554239665352578,63.478208201870544,0.1924077874641722,90.12152777777776,0.355423966535263,2.0,0.0005
True,GenCAT_cora_48000_80000_2,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:15:34.922,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,855.6666666666666,96.91691745453365,0.071120160007405,0.0001486568132344,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.72538763310293,0.1300989004033617,63.22730581647568,0.1997399773458644,89.72538763310293,0.1300989004033617,0.1999999999999999,60.84656546326976,6.825579656172426,89.82210346404757,0.2044825576306322,89.8540825264332,0.2094993160266482,89.82210346404757,0.2044825576306305,89.76041666666667,0.4325948568639998,63.08502988845063,0.2466190602450652,89.76041666666667,0.4325948568639998,2.0,0.0005
True,GenCAT_cora_24000_40000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:13:48.511,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,707.6666666666667,83.98544847505161,0.0422388261481918,0.0010059846092172,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.12410619909222,0.7311074583019916,62.063627050717415,0.5717098043080451,88.12410619909222,0.7311074583019916,0.1999999999999999,29.96775843699773,4.158412237288997,90.43283474239468,0.2453280222850637,90.43049110865957,0.2579032671699214,90.43283474239466,0.2453280222850612,87.875,0.4510148022536002,61.94843044245082,0.2022636067345133,87.875,0.4510148022535956,2.0,0.0005
True,GenCAT_cora_24000_40000_2,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:11:51.386,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,703.9999999999999,50.83961709795488,0.0475318319620871,0.0008179349784647,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,90.134994807892,0.4339947387045792,63.46969865160275,0.4072067700433864,90.134994807892,0.4339947387045792,0.1999999999999999,33.45864214810233,2.4601297701423195,90.6667636857552,0.1255169810855028,90.75286391160763,0.115995740881353,90.6667636857552,0.1255169810855028,89.7013888888889,0.3917306882269579,63.21848455991324,0.4049275689315389,89.7013888888889,0.3917306882269579,2.0,0.0005
True,GenCAT_cora_24000_40000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:09:41.246,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,825.6666666666666,69.62917651546819,0.0459583394370757,0.0028534200466419,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.17256802087216,0.2938719386884034,62.70606103405111,0.1146702461222499,89.17256802087216,0.2938719386884034,0.1999999999999999,38.03808561402062,4.7542948630037145,90.8173100091562,0.0689140265340224,90.9005380329351,0.0626746260327725,90.8173100091562,0.0689140265340215,89.65972222222223,0.6136311676215153,63.00745602202351,0.4371915563463344,89.65972222222223,0.6136311676215153,2.0,0.0005
True,GenCAT_cora_12000_20000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:08:18.967,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,794.3333333333333,57.20334100576837,0.0279223338452724,0.0003574656334149,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.95159267619765,0.491815188139645,62.57351553586509,0.2929631245739739,88.95159267619765,0.491815188139645,0.1999999999999999,22.17363779433072,1.5340763920328748,92.86468837030635,0.1765560002962669,92.87971889960612,0.1609050254385215,92.86468837030635,0.1765560002962669,89.34722222222221,1.0036584313966457,63.11381149656698,0.8653102331536022,89.34722222222221,1.003658431396649,2.0,0.0005
True,GenCAT_cora_12000_20000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:07:02.968,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,758.3333333333333,35.6401770789964,0.0265081486615546,0.0003159078129592,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,87.21047331319235,0.7324942863029305,61.54887992438526,0.4128619431536918,87.21047331319235,0.7324942863029305,0.1999999999999999,20.09411474814017,0.8023362953404634,91.80571538166475,0.0244486934867302,91.83909386421804,0.0356193996174348,91.80571538166475,0.0244486934867302,87.70833333333333,0.5034602488997736,61.6028293119246,0.4118373958024737,87.70833333333333,0.5034602488997736,2.0,0.0005
True,GenCAT_cora_12000_20000_2,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:05:37.205,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,797.6666666666666,63.79306824064474,0.0292004903876316,0.0018451288619708,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,89.75798403193612,0.3771511092273207,63.05602727715113,0.4574508730071286,89.75798403193615,0.3771511092273257,0.1999999999999999,23.22997575004896,1.6920699686899137,92.3306389530408,0.1608761883881883,92.35500712586328,0.1560598060874,92.3306389530408,0.1608761883881883,89.34722222222221,0.4058788665611794,62.83069193925736,0.6216118558309657,89.34722222222223,0.4058788665611846,2.0,0.0005
True,GenCAT_cora_6000_10000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:04:35.984,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,704.6666666666667,25.037749277618577,0.0215478759405013,0.0003549667136745,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.98550724637681,1.1624108036950118,62.85023559088522,0.9161279626728716,88.98550724637681,1.1624108036950118,0.1999999999999999,15.185003530234098,0.623178378868616,94.33286185761432,0.3935622207394464,94.32724579684454,0.3879183728290947,94.33286185761432,0.3935622207394461,88.50000000000001,0.4762896722078421,62.73131737726542,0.6825921817163185,88.50000000000001,0.4762896722078421,2.0,0.0005
True,GenCAT_cora_6000_10000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:03:33.198,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,780.3333333333331,72.32027531904328,0.0200001248243967,0.0006671822913508,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.51318944844125,0.5942211843339998,62.57063201463971,0.1258613576916932,88.51318944844125,0.5942211843339998,0.1999999999999999,15.560147762298584,0.9857053637409044,94.35972629521018,0.1318742674802767,94.39097455554602,0.1253824949942318,94.35972629521018,0.1318742674802767,88.58333333333333,1.0474837574980462,62.445090882916446,0.9692996586592976,88.58333333333333,1.0474837574980462,2.0,0.0005
True,GenCAT_cora_6000_10000_2,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:02:31.909,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,721.3333333333334,37.93268892247016,0.0208796199835262,0.0001515148466379,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.57356235997013,1.854576104773632,63.22504836156156,1.952194496687326,88.57356235997013,1.854576104773632,0.1999999999999999,15.065656584377088,0.8800806630025514,93.90349609939324,0.2781378999940953,93.8964210333346,0.2735574395456427,93.90349609939324,0.2781378999940941,88.80555555555554,0.8202679477907454,62.153017755796014,0.2663001542692485,88.80555555555554,0.8202679477907454,2.0,0.0005
True,GenCAT_cora_3000_5000_1,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:01:40.754,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,766.0,138.65304420266676,0.0152672018082542,0.0009703762429175,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,87.8048780487805,0.5703746016423675,65.8078827551878,1.7176764053934808,87.8048780487805,0.5703746016423675,0.1999999999999999,11.774140785137812,2.5819113281905537,97.28593272171254,0.3450969052994606,97.2950593908067,0.335287251221413,97.28593272171254,0.3450969052994606,86.94444444444444,1.505135242682677,66.6723441352596,0.7622409080055522,86.94444444444444,1.505135242682677,2.0,0.0005
True,GenCAT_cora_3000_5000_0,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 15:00:45.653,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,695.3333333333333,63.50503042191929,0.0186056228884184,0.0001380515123234,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,85.49382716049382,0.9086173730789968,63.13520810763396,0.8286443085882513,85.49382716049382,0.9086173730789968,0.1999999999999999,12.932842157781124,1.142745759001643,96.70852359208524,0.3619919632884402,96.68811827023322,0.3669952141757298,96.70852359208524,0.3619919632884402,85.66666666666666,1.113885425320188,66.6668427390468,2.5481733032261347,85.66666666666666,1.1138854253201869,2.0,0.0005
True,GenCAT_cora_3000_5000_2,scalability_node_edge,True,ChebNet,3,0.6,0.2,2022-06-02 14:59:54.522,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,804.3333333333335,47.97453027967607,0.0148110114861121,9.479372175088977e-05,2000.0,,8.0,16.0,PPR,last,10.0,16.0,2.0,0.002,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,88.32364341085271,0.7251274005375868,62.17949320643096,0.4752633602425987,88.32364341085271,0.7251274005375868,0.1999999999999999,11.914989970624449,0.7504276274440755,97.3714953271028,0.2523652919940768,97.32339316845854,0.234896591369464,97.3714953271028,0.2523652919940768,88.55555555555556,1.030402055055078,62.88050035661833,0.9834826279606412,88.55555555555556,1.030402055055078,2.0,0.0005
True,GenCAT_cora_48000_80000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 17:17:19.512,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,47.0,2.943920288775949,0.3819399089122757,0.0218468320694583,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,62.11343356557877,3.1765320122017244,58.81979650585555,5.0331167578058364,62.11343356557877,3.1765320122017244,0.1999999999999999,17.88689139919977,0.0689794433512818,50.38435423638391,6.645336567218125,40.51896971715206,7.322490514299595,50.38435423638391,6.645336567218125,62.41319444444443,3.146710847686931,59.13860864221851,5.40970088089484,62.41319444444443,3.146710847686931,2.0,0.0005
True,GenCAT_cora_48000_80000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 17:16:42.160,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,44.333333333333336,0.4714045207910321,0.4023042963347351,0.00384881831531,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,59.06138505168786,7.32188580871918,55.528110637944565,8.519709647995926,59.06138505168786,7.32188580871918,0.1999999999999999,17.83367618856331,0.0178011807129004,44.09698205249554,9.13046215837432,38.76659150210695,7.614324878553366,44.09698205249554,9.13046215837432,59.05555555555555,7.3393398565076,56.215852853051295,7.969004187930047,59.05555555555555,7.3393398565076,2.0,0.0005
True,GenCAT_cora_48000_80000_2,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 17:16:03.813,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,44.0,0.0,0.4392031082234374,0.0018778864404518,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,58.05467339186748,6.585445033125975,61.14266848781972,5.098366824720921,58.05467339186748,6.585445033125975,0.1999999999999999,19.32493676183125,0.0826270033798788,55.84362437110325,1.939520672894087,45.52359149810408,2.833551184212619,55.84362437110325,1.939520672894087,58.26041666666667,6.654758244419303,61.44203268626652,4.83881588579855,58.26041666666667,6.654758244419303,2.0,0.0005
True,GenCAT_cora_48000_80000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:03:16.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,GenCAT_cora_48000_80000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:02:59.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,GenCAT_cora_48000_80000_2,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:02:42.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,GenCAT_cora_24000_40000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:02:19.166,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,50.33333333333333,3.2998316455372247,0.1184234912815325,0.0061166161287938,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,81.45868308151464,2.732598321811224,62.21104461250748,9.786642224891708,81.45868308151464,2.732598321811228,0.1999999999999999,5.9404861616591615,0.0702512703544913,59.014379651708936,12.588673810623666,48.26995411497742,14.999894785664312,59.014379651708936,12.588673810623666,80.72916666666666,2.750683837534604,64.97135277773017,5.245195076147981,80.72916666666666,2.7506838375346088,2.0,0.0005
True,GenCAT_cora_24000_40000_2,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:01:55.320,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,54.333333333333336,0.4714045207910321,0.1056450433611,0.0007269978195776,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,81.68102131818459,3.5071469753139533,79.90170806069233,2.306337796853466,81.68102131818459,3.5071469753139533,0.1999999999999999,5.739723258341352,0.0176669499834773,62.47059108879672,4.193575049071397,52.63545730317984,2.390110611371466,62.47059108879672,4.193575049071397,82.03472222222223,2.928217866987222,80.29764139278596,1.3154496654677317,82.03472222222223,2.928217866987217,2.0,0.0005
True,GenCAT_cora_24000_40000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:01:31.592,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,54.0,0.0,0.1070267963855539,0.0006769137425512,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,77.49409864579451,13.143060232659096,76.59574814578166,9.32187767794696,77.49409864579451,13.143060232659096,0.1999999999999999,5.77944700481991,0.036553342097768,61.115126981832205,2.2637947334076705,50.79009988091474,2.552901586027988,61.115126981832205,2.2637947334076705,77.31944444444444,12.124657943501482,76.37333787923943,8.15020625245416,77.31944444444444,12.124657943501482,2.0,0.0005
True,GenCAT_cora_12000_20000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:01:12.963,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,55.333333333333336,0.4714045207910321,0.03645399855349,0.0002613704316331,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,61.04840732380236,11.658467133801787,67.19767921814189,7.0228565652773005,61.04840732380236,11.658467133801787,0.1999999999999999,2.017003137618304,0.0052168174489106,57.65869586094304,2.9032402369704915,47.51409307715094,1.628025878332955,57.65869586094304,2.9032402369704915,60.763888888888886,12.401665683624724,66.68955302640714,7.781197647926438,60.763888888888886,12.40166568362472,2.0,0.0005
True,GenCAT_cora_12000_20000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:00:54.383,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,50.33333333333333,2.6246692913372724,0.0375683325228794,0.0012777467535582,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,80.32477341389729,6.059501561015733,78.1603152135063,5.605862423730498,80.32477341389729,6.059501561015733,0.1999999999999999,1.8876167548199496,0.0337513008794679,64.93574990410434,1.5009586380648765,54.16431924885076,1.1597844691715054,64.93574990410434,1.5009586380648765,81.09722222222223,6.464498252325619,79.06772582867879,5.988458063690363,81.09722222222223,6.464498252325614,2.0,0.0005
True,GenCAT_cora_12000_20000_2,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:00:35.728,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,49.333333333333336,3.681787005729088,0.0391595147868759,0.0017847665602806,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,73.86477045908184,8.285330476737817,59.65832574272434,15.239711573628814,73.86477045908184,8.285330476737817,0.1999999999999999,1.925306386624773,0.0558360456223717,47.43071593533488,9.748711765249414,35.98815069490839,10.062802883634353,47.43071593533488,9.748711765249414,73.69444444444446,8.35790359295534,59.92539928557326,15.395660636223536,73.69444444444446,8.357903592955342,2.0,0.0005
True,GenCAT_cora_6000_10000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:00:19.050,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,47.66666666666666,0.9428090415820642,0.0194510837127467,0.000155594558178,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,81.44927536231884,7.576112725822076,71.34876603195019,18.06718103598066,81.44927536231884,7.576112725822077,0.1999999999999999,0.9270239224036534,0.0110115299118986,56.91654879773692,12.229313115433529,45.065953250278994,14.390209005531592,56.91654879773692,12.229313115433529,81.33333333333333,8.456588489981579,71.06294971473793,18.426127979738645,81.33333333333333,8.456588489981579,2.0,0.0005
True,GenCAT_cora_6000_10000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 16:00:01.485,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,54.333333333333336,0.4714045207910321,0.0186557283219447,7.76807381153274e-05,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,83.621103117506,4.838660640821711,81.87015656243757,3.419001450351663,83.621103117506,4.838660640821711,0.1999999999999999,1.0135990244646869,0.0060250211701281,65.16129032258065,0.7468895990183005,53.80181777990626,0.7527986945518085,65.16129032258065,0.7468895990183005,83.86111111111111,4.850703143633334,82.61898259518003,3.235319671614196,83.86111111111111,4.850703143633339,2.0,0.0005
True,GenCAT_cora_6000_10000_2,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 15:59:44.788,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,46.0,3.559026084010437,0.0197075180172632,0.0007517893165157,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,70.00248941996516,20.7651948790419,58.95125048320639,16.812658081614746,70.00248941996516,20.7651948790419,0.1999999999999999,0.9038725793361664,0.0374033745642768,62.477126071462976,15.937022704012998,53.62658168365414,19.005362375322264,62.477126071462976,15.937022704012998,69.52777777777777,20.990996012105928,55.4571076419467,18.470707783371942,69.52777777777777,20.990996012105928,2.0,0.0005
True,GenCAT_cora_3000_5000_1,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 15:59:28.242,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,45.33333333333333,3.0912061651652345,0.0126078558257414,0.0003493474276902,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,72.71341463414635,7.450302992080607,46.79205724059346,15.083222192220946,72.71341463414635,7.450302992080607,0.1999999999999999,0.5704983578373988,0.0243617551646287,47.89755351681957,16.252359859783024,38.16315440356629,17.547108751484682,47.89755351681957,16.252359859783024,73.77777777777777,7.596701688444128,53.24613946112612,12.233639349056476,73.77777777777777,7.596701688444128,2.0,0.0005
True,GenCAT_cora_3000_5000_0,scalability_node_edge,True,SGC,3,0.6,0.2,2022-06-02 15:59:11.884,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,40.0,44.333333333333336,0.9428090415820642,0.0130555656230803,0.0001696695241354,100.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.2,2.0,10.0,1.0,False,GPR_prop,2000.0,50.0,77.52057613168724,5.103233261413953,53.1488692931797,13.878133788712052,77.52057613168724,5.103233261413953,0.1999999999999999,0.5786420522878567,0.0054996366736095,52.035768645357685,13.41751877585182,41.680546227432544,16.50470756025635,52.035768645357685,13.41751877585182,76.83333333333331,5.987641593469993,53.61284996961648,15.987931427418992,76.83333333333331,5.987641593469993,2.0,0.0005
