aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_20000_2,2.0,0.5,0.5,40.0,154.0,17.281975195754303,0.0179306472314996,0.0009764498147811,2000.0,scalability_edge,True,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.01,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,87.05818379554105,1.2376081214509014,61.94480313828886,0.4898817853548496,87.05818379554104,1.2376081214508985,0.1999999999999999,2.776274610310793,0.4604890357250744,87.40072977033698,2.435175720743993,87.00634361987623,2.6376125576598475,87.40072977033698,2.435175720743988,0.6,88.6838868388684,1.1701290031021216,62.36880617065162,1.5609768836225202,88.6838868388684,1.1701290031021216,0.2,2.0,0.0005,2022-06-08 11:41:53.287
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_20000_1,2.0,0.5,0.5,40.0,120.66666666666669,13.097921802925669,0.0169824307720109,0.0016981958063204,2000.0,scalability_edge,True,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.01,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,85.64356435643565,5.474636428941141,59.50184491152064,1.3442857488969135,85.64356435643565,5.474636428941141,0.1999999999999999,2.0502103529870515,0.2995322915569828,80.36324786324785,5.615309812300168,78.28954303402611,8.123673275744041,80.36324786324785,5.615309812300164,0.6,87.02337023370234,1.5387448958421632,61.61399550368819,2.021835690812336,87.02337023370234,1.5387448958421632,0.2,2.0,0.0005,2022-06-08 11:41:33.131
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_20000_0,2.0,0.5,0.5,40.0,134.66666666666666,11.08552609887726,0.0162969767133594,0.001452182430657,2000.0,scalability_edge,True,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.01,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,83.86923901393355,1.4928604798696794,60.02981733367943,0.9004956622943485,83.86923901393355,1.4928604798696794,0.1999999999999999,2.2020396317044897,0.3213924769331955,88.62262521588947,1.8351874384588456,88.6099169729362,1.860982255414629,88.62262521588947,1.8351874384588456,0.6,84.44034440344404,1.4631460336248845,60.76399576229687,1.188360419857738,84.44034440344404,1.4631460336248845,0.2,2.0,0.0005,2022-06-08 11:41:11.894
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_2,2.0,0.5,0.5,100.0,327.6666666666667,13.021349989749735,0.0162916871106723,0.0007132328189296,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,92.109500805153,0.9203665163436514,63.43408665152713,1.356471706379071,92.109500805153,0.9203665163436514,0.1999999999999999,5.332484961176912,0.1887485411605477,94.90830636461703,0.49103804430382,94.8778189976688,0.4900440283069758,94.90830636461703,0.4910380443038231,0.6,93.23493234932349,0.9801585147914657,64.555738938914,1.7544673028147777,93.23493234932349,0.9801585147914657,0.2,2.0,5e-05,2022-06-08 11:40:41.660
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_1,2.0,0.5,0.5,100.0,283.0,32.69046751985457,0.0175417888879726,0.0004751124739923,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,86.8491680085883,0.5928803551898674,59.54982489340836,1.0062546575652191,86.8491680085883,0.5928803551898627,0.1999999999999999,4.969403172532718,0.6285738294222408,92.68608414239482,0.9289773523888262,92.6608380972172,0.987677452214542,92.68608414239482,0.9289773523888296,0.6,86.59286592865931,0.7730507435409918,60.45171074218712,1.3209382021070666,86.59286592865931,0.7730507435409918,0.2,2.0,5e-05,2022-06-08 11:40:12.143
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_15000_0,2.0,0.5,0.5,100.0,283.66666666666663,8.21921867062531,0.0177938681654936,0.0007240959868647,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,86.54066437571592,0.8456370595780884,66.9159981139977,7.518469641169823,86.54066437571592,0.8456370595780884,0.1999999999999999,5.053136484697462,0.347546687669737,93.72895622895624,0.3432135191561476,93.67859573914616,0.2857192905166049,93.72895622895624,0.3432135191561476,0.6,87.82287822878229,1.338963164641894,69.35868644179725,1.979586079076828,87.82287822878229,1.338963164641894,0.2,2.0,5e-05,2022-06-08 11:39:42.653
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_2,2.0,0.5,0.5,40.0,206.3333333333333,21.45279054627211,0.0165397251843371,0.0012085487859036,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,90.89912280701756,0.6759225880448445,63.01510805092776,0.3031869579459855,90.89912280701756,0.6759225880448445,0.1999999999999999,3.404669871553779,0.3468316813384932,90.99272571673085,1.378937359377152,90.83503468619064,1.4533573911380249,90.99272571673085,1.378937359377152,0.6,90.159901599016,0.6088250268518867,69.0531034418196,5.301516260949782,90.159901599016,0.6088250268518874,0.2,2.0,5e-05,2022-06-08 11:39:18.328
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_1,2.0,0.5,0.5,40.0,231.3333333333333,11.897712198383164,0.0178594062032712,0.0010297187926045,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,90.8187134502924,0.4376207469911007,72.45120170609171,0.9320676186751492,90.8187134502924,0.4376207469911007,0.1999999999999999,4.130937838306029,0.3037720068946105,91.47869674185463,0.8375078385866084,91.47837690991098,0.8426696934738915,91.47869674185463,0.8375078385866084,0.6,89.85239852398523,0.6566468789687168,69.45591422177068,1.0123003692080803,89.85239852398523,0.65664687896872,0.2,2.0,5e-05,2022-06-08 11:38:50.986
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40.0,214.66666666666669,31.13768706175131,0.01852321766152,0.0009771363948768,2000.0,scalability_edge,True,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,88.2661996497373,0.8929981635013631,66.12414336767849,1.0470921090167506,88.2661996497373,0.8929981635013651,0.1999999999999999,3.95970646602412,0.4927628934190165,92.51828631138976,0.7459380688641486,92.53610672490755,0.7474773066587632,92.51828631138976,0.7459380688641486,0.6,89.60639606396064,1.5823715043380833,67.80118036844232,2.2334307663921247,89.60639606396064,1.5823715043380833,0.2,2.0,5e-05,2022-06-08 11:38:24.500
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_5000_2,2.0,0.5,0.5,40.0,318.33333333333337,44.61190673152429,0.0172901564931293,0.0002898044913719,2000.0,scalability_edge,True,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,86.4530635188308,0.346510061999379,59.95061023799878,0.4172413570959133,86.4530635188308,0.346510061999379,0.1999999999999999,5.50131102092564,0.7489181460809936,90.633608815427,0.6674302075873526,90.60692159085652,0.6203092011474403,90.633608815427,0.6674302075873526,0.6,86.53136531365314,1.4836824208874304,60.269797280531066,1.3470715891312548,86.53136531365314,1.4836824208874304,0.2,2.0,0.0,2022-06-08 11:37:52.988
