aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,dataset,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,exp,full_search_params,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,net,nhop,num_neighbors,output_heads,parameter_search,ppnp,root,RPMAX,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,train_rate,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,val_rate,walk_length,weight_decay,date
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,99.0,1.1102230246251564e-14,0.0207473255252467,8.46416605317676e-05,100,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.2,SGC,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.43374197314652,0.5413671042320941,72.86783415265973,4.049871826341427,89.43374197314652,0.5413671042320921,0.1999999999999999,2.05398522699943,0.0083795243926449,89.57157784743993,0.241919266515995,89.48569636862574,0.2501691042017713,89.57157784743993,0.2419192665159935,0.6,88.99138991389913,0.8566044450912765,67.49194982780195,1.7865268753729613,88.99138991389913,0.8566044450912765,0.2,2.0,5e-05,2022-06-01 11:32:22.932
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,229.3333333333333,25.746628689770017,0.0181499198765813,0.0001174694977118,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GAT,2.0,10.0,4.0,True,GPR_prop,2000.0,3,50.0,89.49211908931699,0.7566539052431823,72.45578985838677,6.158817665686154,89.49211908931699,0.7566539052431823,0.1999999999999999,4.159881542333702,0.447210629933782,93.18704284221523,0.7684337016029333,93.17302315433128,0.7524556649505124,93.18704284221523,0.7684337016029333,0.6,87.76137761377613,1.170129003102118,64.79572046092096,1.6990459600967984,87.76137761377613,1.1701290031021163,0.2,2.0,5e-05,2022-06-01 13:36:13.410
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,220.3333333333333,12.036980056845202,0.0190402681815927,0.0023820019887163,2000,scalability_edge,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.002,JK-GAT,2.0,10.0,4.0,False,GPR_prop,2000.0,3,50.0,88.79159369527146,0.1429941472728049,66.73595966456541,0.7028943428493941,88.79159369527146,0.1429941472728094,0.1999999999999999,4.223861212999888,0.7712135272754519,93.06165099268549,0.9499116553699888,93.04556137513424,0.9443498502805944,93.06165099268549,0.9499116553699845,0.6,90.46740467404676,0.379115252335115,68.5616405570228,0.4991337108145076,90.46740467404676,0.3791152523351193,0.2,2.0,5e-05,2022-06-08 12:42:30.987
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,432.0,10.424330514074592,0.0241107978844699,0.0001810652405516,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,H2GCN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.251021599533,0.8619277910235529,73.9009870514363,4.194810065514855,90.251021599533,0.8619277910235481,0.1999999999999999,10.414061290666725,0.1790514717494072,99.74921630094045,0.1023820164172711,99.75226534731364,0.1023636402194957,99.74921630094045,0.1023820164172711,0.6,89.79089790897909,0.1739500076719703,66.97138486255464,1.830773574804493,89.79089790897909,0.1739500076719703,0.2,2.0,5e-05,2022-06-01 14:28:08.638
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,178.33333333333331,3.399346342395192,0.0174700561568757,0.000135699710509,500,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,89.14185639229423,0.7430193847844648,69.7558046576819,6.858385752824088,89.14185639229423,0.7430193847844702,0.1999999999999999,3.1157797219990844,0.0766925794847178,96.19644723092998,0.340846529368863,96.17638675145788,0.3427513803682292,96.19644723092998,0.3408465293688653,0.6,87.20787207872078,0.3791152523351144,66.43714128320698,1.8454245735220989,87.20787207872078,0.3791152523351144,0.2,2.0,0.0,2022-06-01 14:39:54.182
mean,0.1,0.01,512.0,7.0,True,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,188.0,2.9439202887759417,0.0164777489120809,5.241362073004923e-05,500,scalability_edge,True,,8.0,64,PPR,cat,10.0,16.0,2.0,0.002,JK-GraphSAGE,2.0,10.0,1.0,False,GPR_prop,2000.0,3,50.0,88.03269118505547,1.460594979941251,66.98219305787644,2.3806824570554275,88.03269118505547,1.460594979941251,0.1999999999999999,3.0979430433333164,0.0568528294153944,97.63845350052246,1.2342589810017466,97.6340936418898,1.2367694958828694,97.63845350052247,1.2342589810017417,0.6,88.62238622386224,1.6107996130023128,65.65862825871311,2.140296554393293,88.62238622386224,1.6107996130023137,0.2,2.0,0.0,2022-06-08 12:43:39.741
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,409.33333333333326,31.940917679713305,0.011200966712208,0.000102864166725,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.002,MLP,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,69.4687682428488,0.8737086717510658,52.38789050182909,0.1333715335960562,69.4687682428488,0.8737086717510658,0.1999999999999999,4.582542029335551,0.3307694232539055,95.71577847439916,0.6502131321255622,95.70740716617271,0.6605650320878159,95.71577847439916,0.6502131321255622,0.6,67.65067650676507,2.531256534717921,49.712229490998496,1.9655156773663016,67.65067650676507,2.531256534717921,0.2,2.0,0.0005,2022-06-01 15:21:53.456
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,100,102.33333333333331,0.4714045207910321,0.0279630769220076,8.778502749516542e-05,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,25.0,2.0,0.01,MoNet,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,88.90834792761237,0.4596618723883166,68.43353562534297,2.6661293069014493,88.90834792761237,0.4596618723883184,0.1999999999999999,2.86158252266614,0.0203266567809042,89.55067920585161,0.2131251625326124,89.70253391348143,0.193415061158472,89.55067920585162,0.2131251625326109,0.6,88.49938499384994,0.3135928360143121,67.0830470670196,1.5458630023342554,88.49938499384993,0.3135928360143158,0.2,2.0,0.0005,2022-06-01 15:39:46.510
mean,0.9,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,102.33333333333334,4.027681991198195,0.0182378207162058,0.0004480159490264,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,GPRGNN,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,91.06830122591944,0.5155727300833525,78.05453829995689,5.205931190311052,91.06830122591944,0.5155727300833475,0.1999999999999999,1.8648555686665984,0.0431573143531342,94.2319749216301,0.7111682143019245,94.22211942802907,0.7188917746941722,94.2319749216301,0.7111682143019245,0.6,92.06642066420665,1.0545158794269518,71.87015234451798,2.469327136989131,92.06642066420665,1.0545158794269518,0.2,2.0,0.0005,2022-06-07 14:39:36.549
mean,0.1,0.1,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.5,40,121.0,6.3770421565696696,0.0690377806260376,0.0024314617557911,2000,scalability_edge,False,,8.0,64,PPR,last,10.0,16.0,2.0,0.01,FSGNN,8.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.19264448336251,0.4289824418184194,74.99726418676515,6.066767757001598,90.19264448336251,0.4289824418184194,0.1999999999999999,8.338069103999867,0.1354419297322868,95.5067920585162,0.4865390481430632,95.4968408520872,0.4939970845659077,95.5067920585162,0.4865390481430633,0.6,87.76137761377613,1.652525072883692,65.85713467086246,3.898127973937948,87.76137761377613,1.652525072883692,0.2,2.0,5e-05,2022-06-01 11:13:30.159
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.1,40,112.66666666666669,7.760297817881876,0.0184640776187291,9.606921472521668e-05,300,scalability_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GAT,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,79.80151780502042,1.946682078287573,59.379794358281856,1.1125735434951105,79.80151780502042,1.946682078287573,0.1999999999999999,2.081021113999668,0.1540163976344705,85.91431556948798,1.9210842540073387,85.87662004835005,2.0420823596320266,85.91431556948798,1.9210842540073387,0.6,76.26076260762608,2.7130067650815253,55.18879078876354,3.285524197988813,76.26076260762608,2.7130067650815253,0.2,2.0,0.0,2022-06-01 11:40:14.112
mean,0.1,0.01,512.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.2,40,101.66666666666666,7.408703590297629,0.0174801750574288,0.000140982498605,300,scalability_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,GraphSAINT-GraphSAGE,2.0,10.0,1.0,True,GPR_prop,2000.0,3,50.0,90.42615294804436,0.6447963232450253,73.63075096020539,5.219105892542054,90.42615294804436,0.6447963232450253,0.1999999999999999,1.7766091626666216,0.1220097469847144,96.59352142110762,1.3054543520786983,96.58234212892482,1.3045216625807596,96.59352142110762,1.3054543520786983,0.6,88.74538745387454,1.3558061306917957,65.00973465911109,1.7581066384472124,88.74538745387456,1.3558061306918003,0.2,2.0,0.0,2022-06-07 17:20:18.720
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.2,40,43.333333333333336,0.9428090415820642,1.4806721289761868,0.0084293115062684,200,scalability_edge,False,,8.0,128,PPR,last,10.0,16.0,2.0,0.002,Shadow-GAT,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,90.0758902510216,0.5413671042320888,74.1430811586853,3.7121531437066366,90.0758902510216,0.5413671042320888,0.1999999999999999,64.15984221799984,1.324702882141651,97.3667711598746,0.3998145552708236,97.3671024246482,0.3810837574151705,97.3667711598746,0.3998145552708236,0.6,88.43788437884378,1.7653997656097569,64.68754021059976,0.746829101732961,88.43788437884378,1.7653997656097569,0.2,2.0,0.0,2022-06-07 16:10:04.178
mean,0.1,0.01,128.0,7.0,False,False,GenCAT_cora_10000_0,2.0,0.5,0.1,40,41.0,0.0,1.5696036146178756,0.0062308794555505,200,scalability_edge,False,,8.0,256,PPR,last,10.0,16.0,2.0,0.01,Shadow-GraphSAGE,2.0,20.0,1.0,True,GPR_prop,2000.0,3,50.0,88.96672504378283,0.1429941472728049,72.20673360930522,6.557481919867099,88.96672504378284,0.1429941472728094,0.1999999999999999,64.3537481993329,0.2554660576775733,96.25914315569489,4.135502701970428,96.2744090521746,4.117812209544323,96.25914315569489,4.135502701970428,0.6,88.74538745387454,0.6566468789687115,67.65576356997242,1.1594788850721285,88.74538745387454,0.6566468789687147,0.2,2.0,0.0,2022-06-07 23:31:06.804
